"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"INTERNATIONAL JOURNAL OF OBESITY","0307-0565","1476-5497","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Endocrinology & Metabolism | Nutrition & Dietetics"
"INTERNATIONAL JOURNAL OF OCCUPATIONAL MEDICINE AND ENVIRONMENTAL HEALTH","1232-1087","1896-494X","NOFER INST OCCUPATIONAL MEDICINE, SW","TERESY 8, LODZ, POLAND, 91-348","English","Public, Environmental & Occupational Health"
"INTERNATIONAL JOURNAL OF ODONATOLOGY","1388-7890","2159-6719","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Entomology"
"INTERNATIONAL JOURNAL OF ONCOLOGY","1019-6439","1791-2423","SPANDIDOS PUBL LTD","POB 18179, ATHENS, GREECE, 116 10","English","Oncology"
"INTERNATIONAL JOURNAL OF PALEOPATHOLOGY","1879-9817","1879-9825","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Paleontology | Pathology"
"INTERNATIONAL JOURNAL OF PEPTIDE RESEARCH AND THERAPEUTICS","1573-3149","1573-3904","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biochemistry & Molecular Biology"
"INTERNATIONAL JOURNAL OF PEST MANAGEMENT","0967-0874","1366-5863","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Entomology"
"INTERNATIONAL JOURNAL OF PHARMACEUTICS","0378-5173","1873-3476","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Pharmacology & Pharmacy"
"INTERNATIONAL JOURNAL OF PHARMACEUTICS-X","","2590-1567","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Pharmacology & Pharmacy"
"INTERNATIONAL JOURNAL OF PHARMACOLOGY","1811-7775","1812-5700","ASIAN NETWORK SCIENTIFIC INFORMATION-ANSINET","308-LASANI TOWN, SARGODHA RD, FAISALABAD, PAKISTAN, 38090","English","Pharmacology & Pharmacy"
"INTERNATIONAL JOURNAL OF PHYCOLOGY AND PHYCOCHEMISTRY","1815-459X","","INST MARINE SCIENCE, UNIV KARACHI","INST MARINE SCIENCE, UNIV KARACHI, KARACHI, PAKISTAN, 75270","","Plant Sciences"
"INTERNATIONAL JOURNAL OF PHYTOREMEDIATION","1522-6514","1549-7879","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environmental Sciences"
"INTERNATIONAL JOURNAL OF PLANT BIOLOGY","2037-0156","2037-0164","PAGEPRESS PUBL","MEDITGROUP, VIA G BELLI, 4, PAVIA, ITALY, 27100","English","Plant Sciences"
"INTERNATIONAL JOURNAL OF PLANT PRODUCTION","1735-6814","1735-8043","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Agronomy"
"INTERNATIONAL JOURNAL OF PLANT SCIENCES","1058-5893","1537-5315","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","Plant Sciences"
"INTERNATIONAL JOURNAL OF PRIMATOLOGY","0164-0291","1573-8604","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Zoology"
"INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","0167-8760","1872-7697","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Physiology | Neurosciences | Psychology"
"INTERNATIONAL JOURNAL OF PUBLIC HEALTH","1661-8556","1661-8564","FRONTIERS MEDIA SA","AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, SWITZERLAND, CH-1015","English","Public, Environmental & Occupational Health"
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","0955-3002","1362-3095","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biology | Radiology, Nuclear Medicine & Medical Imaging | Nuclear Science & Technology"
"INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS","0360-3016","1879-355X","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Oncology | Radiology, Nuclear Medicine & Medical Imaging"
"INTERNATIONAL JOURNAL OF REMOTE SENSING","0143-1161","1366-5901","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","Multi-Language","Imaging Science & Photographic Technology | Remote Sensing"
"INTERNATIONAL JOURNAL OF SPORTS MEDICINE","0172-4622","1439-3964","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","English","Sport Sciences"
"INTERNATIONAL JOURNAL OF STD & AIDS","0956-4624","1758-1052","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Infectious Diseases | Immunology"
"INTERNATIONAL JOURNAL OF STEM CELLS","2005-3606","2005-5447","KOREAN SOC STEM CELL RESEARCH","CATHOLIC UNIV KOREA 505, INST BIOMEDICAL INDUSTRY, BANPO-DONG, SOUTH KOREA, SEOCHO-GU, 00000","English","Cell & Tissue Engineering"
"INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT","0960-1406","1741-5268","INDERSCIENCE ENTERPRISES LTD","WORLD TRADE CENTER BLDG, 29 ROUTE DE PRE-BOIS, CASE POSTALE 856, GENEVA, SWITZERLAND, CH-1215","","Environmental Sciences"
"INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY","1350-4509","1745-2627","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Green & Sustainable Science & Technology | Ecology"
"INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY","1466-5026","1466-5034","MICROBIOLOGY SOC","CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON, ENGLAND, ERKS, WC1N 2JU","English","Microbiology"
"INTERNATIONAL JOURNAL OF TOXICOLOGY","1091-5818","1092-874X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Pharmacology & Pharmacy | Toxicology"
"INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE","1742-7584","1742-7592","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Entomology"
"INTERNATIONAL JOURNAL OF WILDLAND FIRE","1049-8001","1448-5516","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Forestry"
"INTERNATIONAL JOURNAL OF ZOOLOGICAL INVESTIGATIONS","2454-3055","2454-3055","SARAN PUBLICATIONS","SARAN NIWAS, GORAKHPUR, INDIA, 273005","","Zoology"
"INTERNATIONAL JOURNAL ON ALGAE","1521-9429","1940-4328","BEGELL HOUSE INC","50 NORTH ST, DANBURY, USA, CT, 06810","","Plant Sciences"
"INTERNATIONAL MICROBIOLOGY","1139-6709","1618-1905","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Microbiology | Biotechnology & Applied Microbiology"
"INTERNATIONAL OPHTHALMOLOGY","0165-5701","1573-2630","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Ophthalmology"
"INTERNATIONAL PACIFIC HALIBUT COMMISSION SCIENTIFIC REPORT","0304-016X","","INT PACIFIC HALIBUT COMMISSION","P O BOX 95009, SEATTLE, USA, WA, 98145-2009","","Fisheries"
"INTERNATIONAL REVIEW OF CELL AND MOLECULAR BIOLOGY","1937-6448","","ELSEVIER ACADEMIC PRESS INC","525 B STREET, SUITE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Cell Biology | Biochemistry & Molecular Biology"
"INTERNATIONAL REVIEW OF HYDROBIOLOGY","1434-2944","1522-2632","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Marine & Freshwater Biology"
"INTERNATIONAL REVIEW OF NEUROBIOLOGY","0074-7742","2162-5514","ELSEVIER ACADEMIC PRESS INC","525 B STREET, SUITE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Neurosciences"
"INTERNATIONAL REVIEW OF PSYCHIATRY","0954-0261","1369-1627","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Psychiatry"
"INTERNATIONAL REVIEW OF RESEARCH IN DEVELOPMENTAL DISABILITIES","2211-6095","2211-6109","ELSEVIER ACADEMIC PRESS INC","525 B STREET, SUITE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Psychology, Multidisciplinary | Education, Special"
"INTERNATIONAL REVIEWS OF IMMUNOLOGY","0883-0185","1563-5244","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Immunology"
"INTERNATIONAL SUGAR JOURNAL","0020-8841","0020-8841","INT SUGAR JOURNAL LTD","80 CALVERLEY, TUNBRIDGE WELLS, KENT, WALES, TN1 2UN","English","Agronomy | Food Science & Technology"
"INTERNATIONAL UROLOGY AND NEPHROLOGY","0301-1623","1573-2584","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Urology & Nephrology"
"INTERNATIONAL ZOO YEARBOOK","0074-9664","1748-1090","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Zoology"
"INTERVIROLOGY","0300-5526","1423-0100","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Virology"
"INTROPICA","1794-161X","2389-7864","UNIV MAGDALENA","CARRERA 32 NO 22-08, SECTOR SAN PEDRO ALEJANDRO, SANTA MARTA, COLOMBIA, MAGDALENA, 00000","English, Spanish","Environmental Sciences | Ecology"
"INVASIVE PLANT SCIENCE AND MANAGEMENT","1939-7291","1939-747X","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Plant Sciences"
"INVERTEBRATE BIOLOGY","1077-8306","1744-7410","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Marine & Freshwater Biology | Zoology"
"INVERTEBRATE REPRODUCTION & DEVELOPMENT","0792-4259","2157-0272","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","Multi-Language","Zoology | Reproductive Biology"
"INVERTEBRATE SYSTEMATICS","1445-5226","1447-2600","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Evolutionary Biology | Zoology"
"INVERTEBRATE ZOOLOGY","1812-9250","1814-0815","KMK SCIENTIFIC PRESS LTD, MOSCOW STATE UNIV","ZOOLOGICAL MUSEUM, BOLSHAYA NIKITSKAYA STREET 6, MOSCOW, RUSSIA, 00000","","Zoology"
"INVESTIGATIONAL NEW DRUGS","0167-6997","1573-0646","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Oncology | Pharmacology & Pharmacy"
"INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE","0146-0404","1552-5783","ASSOC RESEARCH VISION OPHTHALMOLOGY INC","12300 TWINBROOK PARKWAY, ROCKVILLE, USA, MD, 20852-1606","English","Ophthalmology"
"INVESTIGATIVE RADIOLOGY","0020-9996","1536-0210","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Radiology, Nuclear Medicine & Medical Imaging"
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL","1071-2690","1543-706X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Developmental Biology | Cell Biology"
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT","1054-5476","1475-2689","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Plant Sciences | Developmental Biology | Cell Biology"
"IN VIVO","0258-851X","1791-7549","INT INST ANTICANCER RESEARCH","EDITORIAL OFFICE 1ST KM KAPANDRITIOU-KALAMOU RD KAPANDRITI, PO BOX 22, ATHENS, GREECE, 19014","English","Medicine, Research & Experimental"
"IRANIAN BIOMEDICAL JOURNAL","1028-852X","2008-823X","PASTEUR INST IRAN","PASTEUR AVE, TEHRAN, IRAN, 13164","English","Medicine, Research & Experimental"
"IRANIAN JOURNAL OF BASIC MEDICAL SCIENCES","2008-3866","2008-3874","MASHHAD UNIV MED SCIENCES","VICE-CHANCELLOR FOR RES CTR OFF IJBMS, DANESHGAH ST, PO BOX 9138813944 - 445, MASHHAD, IRAN, 00000","English","Medicine, Research & Experimental"
"IRANIAN JOURNAL OF BIOTECHNOLOGY","1728-3043","1728-3043","KOWSAR PUBL","PATERSWEG 22,, HOENSBROEK, NETHERLANDS, LIMBURG, 6431 GC","English","Biotechnology & Applied Microbiology"
"IRANIAN JOURNAL OF BOTANY","1029-788X","1029-788X","RES INST FORESTS & RANGELANDS, IRAN","DEPT BOTANY, PO BOX 13185-116, TEHRAN, IRAN, 00000","","Plant Sciences"
"IRANIAN JOURNAL OF FISHERIES SCIENCES","1562-2916","1562-2916","IRANIAN FISHERIES SCIENCE RESEARCH INST-IFSRI","IRANIAN FISH SCI RES INST,TEHRAN-KARAJ HWY, EXIT PAYKAN SHAHR, SARVENAZ AVE, SARVE AZAD AVE, W 8 ST, TEHRAN, IRAN, 00000","English","Fisheries"
"IRANIAN JOURNAL OF ICHTHYOLOGY","2383-1561","2383-0964","IRANIAN SOC ICHTHYOLOGY","ISFAHAN UNIV TECHNOLOGY, FACULTY NATURAL RESOURCES, ISFAHAN, IRAN, 8415683111","","Fisheries"
"IRANIAN JOURNAL OF PHARMACEUTICAL RESEARCH","1735-0328","1726-6890","SHAHEED BEHESHTI UNIV, SCH PHARMACY","NO 10 SHAMS ALLEY, VALI-E ASR ST, TEHRAN, IRAN, 00000","English","Pharmacology & Pharmacy"
"IRANIAN JOURNAL OF PLANT PATHOLOGY","0006-2774","","IRANIAN PHYTOPATHOLOGICAL SOC","PLANT PESTS & DISEASES RESEARCH INST P O BOX 1454, TEHRAN, IRAN, 00000","","Agronomy"
"IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY TRANSACTION A-SCIENCE","1028-6276","2364-1819","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Multidisciplinary Sciences"
"IRCF REPTILES & AMPHIBIANS","2332-4961","2332-4961","INT REPTILE CONSERVATION FOUNDATION","3010 MAGNUM DRIVE, SAN JOSE, USA, CA, 95135","","Zoology"
"IRISH BIOGEOGRAPHICAL SOCIETY BULLETIN","0332-1185","","IRISH BIOGEOGRAPHICAL SOC","C/O DR. J. P. O'CONNOR, NATL MUSEUM IRELAND, KILDARE STREET, DUBLIN, IRELAND, 2","","Biodiversity Conservation"
"IRISH JOURNAL OF AGRICULTURAL AND FOOD RESEARCH","0791-6833","2009-9029","TEAGASC","OAK PARK, CARLOW, IRELAND, 00000","English","Agriculture, Multidisciplinary | Food Science & Technology"
"IRISH JOURNAL OF PSYCHOLOGICAL MEDICINE","0790-9667","2051-6967","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","","Psychology"
"IRISH NATURALISTS JOURNAL","0021-1311","","IRISH NATURALISTS JOURNAL LTD","C/O NIGEL T MONAGHAN, EDITOR, ULSTER MUSEUM, BOTANIC GARDENS, BELFAST, NORTH IRELAND, BT9 5AB","","Multidisciplinary Sciences"
"IRRIGATION SCIENCE","0342-7188","1432-1319","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Water Resources | Agronomy"
"ISJ-INVERTEBRATE SURVIVAL JOURNAL","1824-307X","1824-307X","INVERTEBRATE SURVIVAL JOURNAL","C/O ENZO OTTAVIANI UNIV MODENA & REGGIO EMILIA, DEPT BIOLOGIA ANIMALE, VIA CAMPI, 213-D, MODENA, ITALY, 41100","English","Immunology | Zoology"
"ISLETS","1938-2014","1938-2022","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Endocrinology & Metabolism"
"ISME JOURNAL","1751-7362","1751-7370","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Microbiology | Ecology"
"ISOKINETICS AND EXERCISE SCIENCE","0959-3020","1878-5913","IOS PRESS","NIEUWE HEMWEG 6B, AMSTERDAM, NETHERLANDS, 1013 BG","English","Engineering, Biomedical | Orthopedics | Sport Sciences"
"ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH","0792-156X","","ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH","KIBBUTZ EIN HAMIFRATZ, D N, ASHRAT, ISRAEL, 25210","English","Fisheries"
"ISRAEL JOURNAL OF ECOLOGY & EVOLUTION","1565-9801","2224-4662","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Evolutionary Biology | Ecology"
"ISRAEL JOURNAL OF ENTOMOLOGY","0075-1243","2224-6304","ENTOMOLOGICAL SOC ISRAEL","P O BOX 6, BET-DAGAN, ISRAEL, 00000","","Entomology"
"ISRAEL JOURNAL OF PLANT SCIENCES","0792-9978","2223-8980","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Plant Sciences"
"ISRAEL JOURNAL OF VETERINARY MEDICINE","0334-9152","2304-8859","ISRAEL VETERINARY MEDICAL  ASSOC","POB 22, RAANANA, ISRAEL, 43100","English","Veterinary Sciences"
"ITALIAN BOTANIST","2531-4033","2531-4033","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","English","Plant Sciences"
"ITALIAN JOURNAL OF ANATOMY AND EMBRYOLOGY","1122-6714","2038-5129","MOZZON GIUNTINA S P A  IL SEDICESIMO","VIA MANNELLI 29R, FLORENCE, ITALY, 00000","","Anatomy & Morphology"
"ITALIAN JOURNAL OF ANIMAL SCIENCE","1594-4077","1828-051X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Veterinary Sciences | Agriculture, Dairy & Animal Science"
"ITALIAN JOURNAL OF FOOD SCIENCE","1120-1770","2239-5687","CODON PUBLICATIONS","LEVEL 9, 167 EAGLE ST, BRISBANE, Australia, QLD, 4000","English","Food Science & Technology"
"ITALIAN JOURNAL OF MYCOLOGY","2531-7342","2531-7342","UNIV STUDI BOLOGNA, DIPT SCIENZE AGRARIE","VIALE G FANIN 44, BOLOGNA, ITALY, 40127","English","Mycology"
"ITINERA GEOBOTANICA","0213-8530","","UNIV LEON, DEPT BIOL VEGETAL","CAMPUS VEGAZANA S/N, LEON, SPAIN, E-24071","","Plant Sciences | Ecology"
"IUBMB LIFE","1521-6543","1521-6551","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cell Biology | Biochemistry & Molecular Biology"
"IZVESTIYA TIMIRYAZEVSKOI SELSKOKHOZYAISTVENNOI AKADEMII","0021-342X","","IZDATEL'STVO MSKHA-PUBL HOUSE MOSCOW ACAD AGRICULTURE","IZDATEL'STVO MSKHA (PUBL HOUSE MOSCOW ACAD AGRICULTURE), MOSCOW, RUSSIA, 127994","","Plant Sciences"
"JACC-BASIC TO TRANSLATIONAL SCIENCE","2452-302X","2452-302X","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Cardiac & Cardiovascular Systems"
"JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES","1525-4135","1077-9450","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Infectious Diseases | Immunology"
"JAMA INTERNAL MEDICINE","2168-6106","2168-6114","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Medicine, General & Internal"
"JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION","0098-7484","1538-3598","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Medicine, General & Internal"
"JAMA NEUROLOGY","2168-6149","2168-6157","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Clinical Neurology"
"JAMA OPHTHALMOLOGY","2168-6165","2168-6173","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Ophthalmology"
"JAMA PEDIATRICS","2168-6203","2168-6211","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Pediatrics"
"JAMA PSYCHIATRY","2168-622X","2168-6238","AMER MEDICAL ASSOC","330 N WABASH AVE, STE 39300, CHICAGO, USA, IL, 60611-5885","English","Psychiatry"
"JAPANESE JOURNAL OF ANIMAL PSYCHOLOGY","0916-8419","1880-9022","JAPANESE SOC FOR ANIMAL PSYCHOLOGY","DEPT OF PSYCH UNIV TOKYO, TOKYO, JAPAN, 00000","","Zoology"
"JAPANESE JOURNAL OF ANTIBIOTICS","0368-2781","2186-5477","JAPAN ANTIBIOTICS RESEARCH ASSOC","2 20 8 KAMIOSAKI SHINAGAWA KU, TOKYO, JAPAN, 141","","Pharmacology & Pharmacy"
"JAPANESE JOURNAL OF APPLIED ENTOMOLOGY AND ZOOLOGY","0021-4914","1347-6068","JAPAN SOC APPL ENTOMOL ZOOL","1-43-11 KOMAGOME TOSHIMA-KU, TOKYO, JAPAN, 170","Japanese","Entomology"
"JAPANESE JOURNAL OF CLINICAL ONCOLOGY","0368-2811","1465-3621","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Oncology"
"JAPANESE JOURNAL OF ECOLOGY","0021-5007","","ECOLOGICAL SOC JAPAN","HIROSHIMA UNIV, DEPT ENVIRON DYN & MANAGEMENT, SCHOOL BIOSPHERE SCI, 171 KAGAMIY KAGAMIYAMA, HIGASHI, HIROSHIMA, JAPAN, 739-8521","","Ecology"
"JAPANESE JOURNAL OF ENTOMOLOGY-NEW SERIES","1343-8794","","ENTOMOLOGICAL SOC JAPAN","C/O DEPT ZOOLOGY, NATIONAL SCIENCE MUSEUM (NATURAL HISTORY), 3-23-1 HYAKUNIN-CHO, TOKYO, JAPAN, 00000","","Entomology"
"JAPANESE JOURNAL OF ICHTHYOLOGY","0021-5090","1884-7374","ICHTHYOLOGICAL SOC JAPAN","NAGASAKI UNIV, DEPT MARINE SCI & TECHNOL, GRAD SCH SCI & TECHNOL, 1-14 BUNKYO, NAGASAKI, JAPAN, 852-8521","","Fisheries"
"JAPANESE JOURNAL OF INFECTIOUS DISEASES","1344-6304","1884-2836","NATL INST INFECTIOUS DISEASES","JPN J INFECT DIS ED OFF NATL INST INFECTIOUS DISEASES TOYAMA 1-23-1, SHINJUKU-KU, TOKYO, JAPAN, 162-8640","English","Infectious Diseases"
"JAPANESE JOURNAL OF LIMNOLOGY","0021-5104","1882-4897","JAPANESE SOC LIMNOLOGY","C/O JAPANESE ACADEMIC SOCIETIES CTR, HONKOMAGOME 5-16-9, TOKYO, JAPAN, 00000","","Limnology"
"JAPANESE JOURNAL OF ORNITHOLOGY","0913-400X","1881-9710","ORNITHOLOGICAL SOC JAPAN, OBIHIRO UNIV AGRICULTURE & VET","ORNITHOLOGICAL SOC JAPAN, OBIHIRO UNIV AGRICULTURE & VET, INADA, JAPAN, OBIHIRO, 080-8555","","Ornithology"
"JAPANESE JOURNAL OF PHYCOLOGY","0038-1578","","JAPANESE SOC PHYCOLOGY","SHIMOTACHIURI OGAWA HIGASHI, KYOTO, JAPAN, 00000","","Plant Sciences | Marine & Freshwater Biology"
"JAPANESE JOURNAL OF PHYTOPATHOLOGY","0031-9473","1882-0484","PHYTOPATHOLOGICAL SOC JAPAN","C/O SHOKUBO BLDG., KOMAGOME 1-43-11, TOKYO, JAPAN, 170-8484","","Plant Sciences"
"JAPANESE JOURNAL OF SWINE SCIENCE","0913-882X","1881-655X","JAPANESE SOC SWINE SCIENCE, TOKYO UNIV AGRICULTURE","DEPT ZOOTECHNICAL SCIENCE, 1737 FUNAKO, ATSUGI-SHI, JAPAN, KANAGAWA, 243-0034, 00000","","Agriculture, Dairy & Animal Science"
"JAPANESE JOURNAL OF SYSTEMATIC ENTOMOLOGY","1341-1160","","EHIME UNIV COLL AGR","118 TARUMI-CHO, MATSUYAMA, JAPAN, EHIME, 790-8566","","Entomology"
"JAPANESE JOURNAL OF SYSTEMATIC ENTOMOLOGY MONOGRAPHIC SERIES","","","JAPANESE SOC SYSTEMATIC ENTOMOLOGY","C/O ENTOMOLOGICAL LABORATORY, COLLEGE AGRIC, EHIME UNIV, 5-7, TARUMI 3-CHOME, MATSUYAMA, JAPAN, 790-8566","","Entomology"
"JAPANESE JOURNAL OF SYSTEMATIC ENTOMOLOGY SUPPLEMENTARY SERIES","2424-0621","","EHIME UNIV COLL AGR","118 TARUMI-CHO, MATSUYAMA, JAPAN, EHIME, 790-8566","","Entomology"
"JAPANESE JOURNAL OF VETERINARY RESEARCH","0047-1917","","HOKKAIDO UNIV","ED COMMITTEE JAPANESE JOURNAL VETERINARY RES, GRAD SCH VET MED, KITA 18 NISHI 9 KITAKU, SAPPORO, JAPAN, 060-0818","Multi-Language","Veterinary Sciences"
"JAPANESE PSYCHOLOGICAL RESEARCH","0021-5368","1468-5884","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Psychology, Multidisciplinary"
"JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY","1525-3961","1438-7573","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Otorhinolaryngology | Neurosciences"
"JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY","0021-3551","2185-8896","JAPAN INT RESEARCH CENTER AGRICULTURAL SCIENCES","TSUKUBA, IBARAKI, JAPAN, 305-8686","English","Agriculture, Multidisciplinary"
"JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION","0003-1488","1943-569X","AMER VETERINARY MEDICAL ASSOC","1931 N MEACHAM RD SUITE 100, SCHAUMBURG, USA, IL, 60173-4360","English","Veterinary Sciences"
"JNCI-JOURNAL OF THE NATIONAL CANCER INSTITUTE","0027-8874","1460-2105","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Oncology"
"JOURNAL AMERICAN WATER WORKS ASSOCIATION","2164-4535","1551-8833","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Engineering, Civil | Water Resources"
