"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1661-7827","1660-4601","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION","0957-4352","1741-5101","INDERSCIENCE ENTERPRISES LTD","WORLD TRADE CENTER BLDG, 29 ROUTE DE PRE-BOIS, CASE POSTALE 856, GENEVA, SWITZERLAND, CH-1215","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF FOOD ENGINEERING","2194-5764","1556-3758","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY","0168-1605","1879-3460","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF FOOD PROPERTIES","1094-2912","1532-2386","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY","0950-5423","1365-2621","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION","0963-7486","1465-3478","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF FOREST ENGINEERING","1494-2119","1913-2220","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Agriculture/Agronomy"
"INTERNATIONAL JOURNAL OF FRUIT SCIENCE","1553-8362","1553-8621","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Plant Sciences"
"INTERNATIONAL JOURNAL OF GASTRONOMY AND FOOD SCIENCE","1878-450X","1878-4518","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Food Science/Nutrition"
"INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT","0948-3349","1614-7502","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS","1521-9437","1940-4344","BEGELL HOUSE INC","50 NORTH ST, DANBURY, USA, CT, 06810","English","Biology"
"INTERNATIONAL JOURNAL OF MINING RECLAMATION AND ENVIRONMENT","1748-0930","1748-0949","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF ODONATOLOGY","1388-7890","2159-6719","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Entomology/Pest Control"
"INTERNATIONAL JOURNAL OF PEST MANAGEMENT","0967-0874","1366-5863","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Entomology/Pest Control"
"INTERNATIONAL JOURNAL OF PHYTOREMEDIATION","1522-6514","1549-7879","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF PLANT SCIENCES","1058-5893","1537-5315","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","Plant Sciences"
"INTERNATIONAL JOURNAL OF PRIMATOLOGY","0164-0291","1573-8604","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Animal Sciences"
"INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY","1350-4509","1745-2627","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE","1742-7584","1742-7592","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Entomology/Pest Control"
"INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT","0790-0627","1360-0648","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environment/Ecology"
"INTERNATIONAL JOURNAL OF WILDLAND FIRE","1049-8001","1448-5516","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Plant Sciences"
"INTERNATIONAL MICROBIOLOGY","1139-6709","1618-1905","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Biology"
"INTERNATIONAL REVIEW OF HYDROBIOLOGY","1434-2944","1522-2632","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Aquatic Sciences"
"INTERNATIONAL SOIL AND WATER CONSERVATION RESEARCH","2095-6339","2589-059X","KEAI PUBLISHING LTD","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, DONGHENG DISTRICT, 100717","English","Environment/Ecology"
"INTERNATIONAL SUGAR JOURNAL","0020-8841","0020-8841","INT SUGAR JOURNAL LTD","80 CALVERLEY, TUNBRIDGE WELLS, KENT, WALES, TN1 2UN","English","Food Science/Nutrition"
"INVASIVE PLANT SCIENCE AND MANAGEMENT","1939-7291","1939-747X","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Plant Sciences"
"INVERTEBRATE BIOLOGY","1077-8306","1744-7410","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal Sciences"
"INVERTEBRATE REPRODUCTION & DEVELOPMENT","0792-4259","2157-0272","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","Multi-Language","Animal Sciences"
"INVERTEBRATE SYSTEMATICS","1445-5226","1447-2600","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Animal Sciences"
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT","1054-5476","1475-2689","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Plant Sciences"
"IRISH JOURNAL OF AGRICULTURAL AND FOOD RESEARCH","0791-6833","2009-9029","TEAGASC","OAK PARK, CARLOW, IRELAND, 00000","English","Agriculture/Agronomy"
"IRISH VETERINARY JOURNAL","0368-0762","2046-0481","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Veterinary Medicine/Animal Health"
"IRRIGATION AND DRAINAGE","1531-0353","1531-0361","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Agriculture/Agronomy"
"IRRIGATION SCIENCE","0342-7188","1432-1319","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Agriculture/Agronomy"
"ISME JOURNAL","1751-7362","1751-7370","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Environment/Ecology"
"ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES","1025-6016","1477-2639","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Environment/Ecology"
"ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH","0792-156X","","ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH","KIBBUTZ EIN HAMIFRATZ, D N, ASHRAT, ISRAEL, 25210","English","Aquatic Sciences"
"ISRAEL JOURNAL OF ECOLOGY & EVOLUTION","1565-9801","2224-4662","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Environment/Ecology"
"ISRAEL JOURNAL OF PLANT SCIENCES","0792-9978","2223-8980","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Plant Sciences"
"ITALIAN JOURNAL OF AGROMETEOROLOGY-RIVISTA ITALIANA DI AGROMETEOROLOGIA","2038-5625","2038-5625","FIRENZE UNIV PRESS","JOURNALS DIVISION, BORGO ALBIZI, 28, FIRENZE, ITALY, 50122","English","Agriculture/Agronomy"
"ITALIAN JOURNAL OF AGRONOMY","1125-4718","2039-6805","PAGEPRESS PUBL","MEDITGROUP, VIA G BELLI, 4, PAVIA, ITALY, 27100","English","Agriculture/Agronomy"
"ITALIAN JOURNAL OF ANIMAL SCIENCE","1594-4077","1828-051X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Animal Sciences"
"ITALIAN JOURNAL OF FOOD SCIENCE","1120-1770","2239-5687","CODON PUBLICATIONS","LEVEL 9, 167 EAGLE ST, BRISBANE, Australia, QLD, 4000","English","Food Science/Nutrition"
"JAPANESE JOURNAL OF APPLIED ENTOMOLOGY AND ZOOLOGY","0021-4914","1347-6068","JAPAN SOC APPL ENTOMOL ZOOL","1-43-11 KOMAGOME TOSHIMA-KU, TOKYO, JAPAN, 170","Japanese","Entomology/Pest Control"
"JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY","0021-3551","2185-8896","JAPAN INT RESEARCH CENTER AGRICULTURAL SCIENCES","TSUKUBA, IBARAKI, JAPAN, 305-8686","English","Agriculture/Agronomy"
"JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION","0003-1488","1943-569X","AMER VETERINARY MEDICAL ASSOC","1931 N MEACHAM RD SUITE 100, SCHAUMBURG, USA, IL, 60173-4360","English","Veterinary Medicine/Animal Health"
"JOURNAL FOR NATURE CONSERVATION","1617-1381","1618-1093","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Environment/Ecology"
"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY","0021-8561","1520-5118","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Agricultural Chemistry"
"JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS","1068-5502","2327-8285","WESTERN AGRICULTURAL ECONOMICS ASSOC","C/O DEEVON BAILEY, UTAH STATE UNIV, ECONOMICS DEPT, 3535 OLD MAIN HILL, LOGAN, USA, UT, 84322-3530","English","Agriculture/Agronomy"
"JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS","1085-7117","1537-2693","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Biology"
"JOURNAL OF AGRICULTURAL ECONOMICS","0021-857X","1477-9552","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Agriculture/Agronomy"
"JOURNAL OF AGRICULTURAL ENGINEERING","1974-7071","2239-6268","PAGEPRESS PUBL","MEDITGROUP, VIA G BELLI, 4, PAVIA, ITALY, 27100","English","Agriculture/Agronomy"
"JOURNAL OF AGRICULTURAL & ENVIRONMENTAL ETHICS","1187-7863","1573-322X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Multidisciplinary"
"JOURNAL OF AGRICULTURAL METEOROLOGY","0021-8588","1881-0136","SOC AGRICULTURAL METEOROLOGY JAPAN","C/O NISHIMURA TOSHADO CO LTD, 1-6-4 KAMIMACHI, KOCHI, Japan,  , 780-0901","English","Agriculture/Agronomy"
"JOURNAL OF AGRICULTURAL SCIENCE","0021-8596","1469-5146","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Agriculture/Agronomy"
"JOURNAL OF AGRONOMY AND CROP SCIENCE","0931-2250","1439-037X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Agriculture/Agronomy"
"JOURNAL OF ANIMAL AND FEED SCIENCES","1230-1388","1230-1388","KIELANOWSKI INST ANIMAL PHYSIOLOGY NUTRITION","UL INSTYTUCKA 3, JABLONNA, POLAND, 05-110","English","Animal Sciences"
"JOURNAL OF ANIMAL BREEDING AND GENETICS","0931-2668","1439-0388","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Animal Sciences"
"JOURNAL OF ANIMAL ECOLOGY","0021-8790","1365-2656","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal Sciences"
"JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION","0931-2439","1439-0396","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Veterinary Medicine/Animal Health"
"JOURNAL OF ANIMAL SCIENCE","0021-8812","1525-3163","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Animal Sciences"
"JOURNAL OF ANIMAL SCIENCE AND TECHNOLOGY","2672-0191","2055-0391","KOREAN SOCIETY ANIMAL SCIENCE & TECHNOLOGY","ROOM 1618, 8-13 GWANGPYEONG-RO 56 GIL, GANGNAM, SEOUL, SOUTH KOREA, 06367","English","Animal Sciences"
"JOURNAL OF AOAC INTERNATIONAL","1060-3271","1944-7922","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Agricultural Chemistry"
"JOURNAL OF APICULTURAL RESEARCH","0021-8839","2078-6913","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Entomology/Pest Control"
"JOURNAL OF APPLIED ANIMAL RESEARCH","0971-2119","0974-1844","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Animal Sciences"
"JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE","1088-8705","1532-7604","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Veterinary Medicine/Animal Health"
"JOURNAL OF APPLIED BOTANY AND FOOD QUALITY","1439-040X","1439-040X","DRUCKEREI LIDDY HALM","BACKHAUSSTRASSE 9B, GOTTINGEN, GERMANY, 37081","English","Plant Sciences"
"JOURNAL OF APPLIED ECOLOGY","0021-8901","1365-2664","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"JOURNAL OF APPLIED ENTOMOLOGY","0931-2048","1439-0418","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Entomology/Pest Control"
"JOURNAL OF APPLIED GENETICS","1234-1983","2190-3883","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Biotechnology & Applied Microbiology"
"JOURNAL OF APPLIED ICHTHYOLOGY","0175-8659","1439-0426","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Aquatic Sciences"
"JOURNAL OF APPLIED MICROBIOLOGY","1364-5072","1365-2672","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology"
"JOURNAL OF APPLIED PHYCOLOGY","0921-8971","1573-5176","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Aquatic Sciences"
"JOURNAL OF APPLIED POULTRY RESEARCH","1056-6171","1537-0437","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Animal Sciences"
"JOURNAL OF APPLIED REMOTE SENSING","1931-3195","1931-3195","SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS","1000 20TH ST, PO BOX 10, BELLINGHAM, USA, WA, 98225","English","Environment/Ecology"
"JOURNAL OF APPLIED RESEARCH ON MEDICINAL AND AROMATIC PLANTS","2214-7861","2214-7861","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Plant Sciences"
"JOURNAL OF AQUATIC ANIMAL HEALTH","0899-7659","1548-8667","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Aquatic Sciences"
"JOURNAL OF AQUATIC FOOD PRODUCT TECHNOLOGY","1049-8850","1547-0636","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Food Science/Nutrition"
"JOURNAL OF AQUATIC PLANT MANAGEMENT","0146-6623","","AQUATIC PLANT MANAGEMENT SOC, INC","PO BOX  821265, VICKSBURG, USA, MS, 39182","English","Aquatic Sciences"
"JOURNAL OF ARACHNOLOGY","0161-8202","1937-2396","AMER ARACHNOLOGICAL SOC","UNIV MARYLAND, DEPT ENTOMOLOGY, 4112 PLANT SCIENCES BLDG, COLLEGE PARK, USA, MD, 20742-4454","Multi-Language","Entomology/Pest Control"
"JOURNAL OF ARID ENVIRONMENTS","0140-1963","1095-922X","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Environment/Ecology"
"JOURNAL OF ARID LAND","1674-6767","2194-7783","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Environment/Ecology"
"JOURNAL OF ATMOSPHERIC CHEMISTRY","0167-7764","1573-0662","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environment/Ecology"
"JOURNAL OF AVIAN BIOLOGY","0908-8857","1600-048X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal Sciences"
"JOURNAL OF BERRY RESEARCH","1878-5093","1878-5123","IOS PRESS","NIEUWE HEMWEG 6B, AMSTERDAM, NETHERLANDS, 1013 BG","English","Plant Sciences"
"JOURNAL OF BIOGEOGRAPHY","0305-0270","1365-2699","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Environment/Ecology"
"JOURNAL OF BIOLOGICAL EDUCATION","0021-9266","2157-6009","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Biology"
"JOURNAL OF BIOSCIENCE AND BIOENGINEERING","1389-1723","1347-4421","SOC BIOSCIENCE BIOENGINEERING JAPAN","OSAKA UNIV, FACULTY ENGINEERING, 2-1 YAMADAOKA, SUITA, OSAKA, JAPAN, 565-0871","English","Biotechnology & Applied Microbiology"
"JOURNAL OF BIOSCIENCES","0250-5991","0973-7138","INDIAN ACAD SCIENCES","C V RAMAN AVENUE, SADASHIVANAGAR, P B #8005, BANGALORE, INDIA, 560 080","English","Biology"
"JOURNAL OF BIOTECHNOLOGY","0168-1656","1873-4863","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Biotechnology & Applied Microbiology"
"JOURNAL OF BRYOLOGY","0373-6687","1743-2820","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Plant Sciences"
"JOURNAL OF CEREAL SCIENCE","0733-5210","1095-9963","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Food Science/Nutrition"
"JOURNAL OF CHEMICAL ECOLOGY","0098-0331","1573-1561","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environment/Ecology"
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","0268-2575","1097-4660","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biotechnology & Applied Microbiology"
"JOURNAL OF CLEANER PRODUCTION","0959-6526","1879-1786","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Environment/Ecology"
"JOURNAL OF COASTAL CONSERVATION","1400-0350","1874-7841","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"JOURNAL OF COASTAL RESEARCH","0749-0208","1551-5036","COASTAL EDUCATION & RESEARCH FOUNDATION","5130 NW 54TH STREET, COCONUT CREEK, USA, FL, 33073","English","Environment/Ecology"
"JOURNAL OF COMPARATIVE PATHOLOGY","0021-9975","1532-3129","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Veterinary Medicine/Animal Health"
"JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY","0174-1578","1432-136X","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Animal Sciences"
"JOURNAL OF CONCHOLOGY","0022-0019","","CONCHOLOGICAL SOC GREAT BRITAIN & IRELAND","MILLS HOUSE, CLIFFORD BRIDGE, DREWSTEIGNTON, ENGLAND, EXETER, EX6 6QE","English","Animal Sciences"
"JOURNAL OF CONTAMINANT HYDROLOGY","0169-7722","1873-6009","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"JOURNAL OF CRUSTACEAN BIOLOGY","0278-0372","1937-240X","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Aquatic Sciences"
"JOURNAL OF DAIRY RESEARCH","0022-0299","1469-7629","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Food Science/Nutrition"
"JOURNAL OF DAIRY SCIENCE","0022-0302","1525-3198","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Food Science/Nutrition"
"JOURNAL OF ECOLOGY","0022-0477","1365-2745","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"JOURNAL OF ECONOMIC ENTOMOLOGY","0022-0493","1938-291X","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Entomology/Pest Control"
"JOURNAL OF ENTOMOLOGICAL SCIENCE","0749-8004","","GEORGIA ENTOMOLOGICAL SOC INC","PO BOX 748 DEPT ENTOMOLOGY COASTAL PLAIN EXPT STATION, TIFTON, USA, GA, 31793-0748","English","Entomology/Pest Control"
"JOURNAL OF ENVIRONMENTAL ENGINEERING","0733-9372","1943-7870","ASCE-AMER SOC CIVIL ENGINEERS","1801 ALEXANDER BELL DR, RESTON, USA, VA, 20191-4400","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL HEALTH","0022-0892","0022-0892","NATL ENVIRON HEALTH ASSOC","720 S COLORADO BLVD SUITE 970, SOUTH TOWER, DENVER, USA, CO, 80246","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL INFORMATICS","1726-2135","1684-8799","INT SOC ENVIRON INFORM SCI","4246 ALBERT ST, REGINA, CANADA, SASKATCHEWAN, S4S 3R9","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL MANAGEMENT","0301-4797","1095-8630","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL QUALITY","0047-2425","1537-2537","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL RADIOACTIVITY","0265-931X","1879-1700","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING","1093-4529","1532-4117","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","Multi-Language","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES","0360-1234","1532-4109","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","Multi-Language","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS","1059-0501","1532-4095","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL SCIENCE AND MANAGEMENT","0119-1144","","UNIV PHILIPPINES LOS BANOS, COLLEGE","SCHOOL ENVIRONMENTAL SCIENCE & MANAGEMENT, LAGUNA, PHILIPPINES, 4031","English","Environment/Ecology"
"JOURNAL OF ENVIRONMENTAL SCIENCES","1001-0742","1878-7320","SCIENCE PRESS","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, 100717","English","Environment/Ecology"
"JOURNAL OF EQUINE VETERINARY SCIENCE","0737-0806","1542-7412","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Veterinary Medicine/Animal Health"
"JOURNAL OF ESSENTIAL OIL RESEARCH","1041-2905","2163-8152","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Food Science/Nutrition"
"JOURNAL OF ETHOLOGY","0289-0771","1439-5444","SPRINGER JAPAN KK","SHIROYAMA TRUST TOWER 5F, 4-3-1 TORANOMON, MINATO-KU, TOKYO, JAPAN, 105-6005","English","Animal Sciences"
"JOURNAL OF EUKARYOTIC MICROBIOLOGY","1066-5234","1550-7408","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology"
"JOURNAL OF EVOLUTIONARY BIOLOGY","1010-061X","1420-9101","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology"
"JOURNAL OF EXPERIMENTAL BIOLOGY","0022-0949","1477-9145","COMPANY BIOLOGISTS LTD","BIDDER BUILDING, STATION RD, HISTON, CAMBRIDGE, ENGLAND, CB24 9LF","English","Biology"
"JOURNAL OF EXPERIMENTAL BOTANY","0022-0957","1460-2431","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Plant Sciences"
"JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY","0022-0981","1879-1697","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","Multi-Language","Aquatic Sciences"
