"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"JOURNAL OF BIOMEDICAL NANOTECHNOLOGY","1550-7033","1550-7041","AMER SCIENTIFIC PUBLISHERS","26650 THE OLD RD, STE 208, VALENCIA, USA, CA, 91381-0751","English","Multidisciplinary"
"JOURNAL OF BIOMEDICAL OPTICS","1083-3668","1560-2281","SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS","1000 20TH ST, PO BOX 10, BELLINGHAM, USA, WA, 98225","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF BIOMEDICAL SCIENCE","1021-7770","1423-0127","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Medical Research, General Topics"
"JOURNAL OF BIOMOLECULAR NMR","0925-2738","1573-5001","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biochemistry & Biophysics"
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","0739-1102","1538-0254","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Biochemistry & Biophysics"
"JOURNAL OF BIOSCIENCE AND BIOENGINEERING","1389-1723","1347-4421","SOC BIOSCIENCE BIOENGINEERING JAPAN","OSAKA UNIV, FACULTY ENGINEERING, 2-1 YAMADAOKA, SUITA, OSAKA, JAPAN, 565-0871","English","Microbiology"
"JOURNAL OF BIOSCIENCES","0250-5991","0973-7138","INDIAN ACAD SCIENCES","C V RAMAN AVENUE, SADASHIVANAGAR, P B #8005, BANGALORE, INDIA, 560 080","English","Medical Research, General Topics"
"JOURNAL OF BIOTECHNOLOGY","0168-1656","1873-4863","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Microbiology"
"JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME","0021-9355","1535-1386","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Medical Research, Organs & Systems"
"JOURNAL OF BONE AND MINERAL METABOLISM","0914-8779","1435-5604","SPRINGER JAPAN KK","SHIROYAMA TRUST TOWER 5F, 4-3-1 TORANOMON, MINATO-KU, TOKYO, JAPAN, 105-6005","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF BONE AND MINERAL RESEARCH","0884-0431","1523-4681","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","0171-5216","1432-1335","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Oncogenesis & Cancer Research"
"JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY","1045-3873","1540-8167","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Hematology Research"
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY","0160-2446","1533-4023","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Hematology Research"
"JOURNAL OF CELL BIOLOGY","0021-9525","1540-8140","ROCKEFELLER UNIV PRESS","950 THIRD AVE, 2ND FLR, NEW YORK, USA, NY, 10022","English","Cell & Developmental Biology"
"JOURNAL OF CELL SCIENCE","0021-9533","1477-9137","COMPANY BIOLOGISTS LTD","BIDDER BUILDING, STATION RD, HISTON, CAMBRIDGE, ENGLAND, CB24 9LF","English","Cell & Developmental Biology"
"JOURNAL OF CELLULAR AND MOLECULAR MEDICINE","1582-1838","1582-4934","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Biophysics"
"JOURNAL OF CELLULAR BIOCHEMISTRY","0730-2312","1097-4644","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cell & Developmental Biology"
"JOURNAL OF CELLULAR PHYSIOLOGY","0021-9541","1097-4652","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cell & Developmental Biology"
"JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","0271-678X","1559-7016","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Neurosciences & Behavior"
"JOURNAL OF CHEMICAL NEUROANATOMY","0891-0618","1873-6300","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Neurosciences & Behavior"
"JOURNAL OF CHILD NEUROLOGY","0883-0738","1708-8283","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Neurosciences & Behavior"
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","0021-9665","1945-239X","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Chemistry & Analysis"
"JOURNAL OF CHROMATOGRAPHY A","0021-9673","1873-3778","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Chemistry & Analysis"
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","1570-0232","1873-376X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Chemistry & Analysis"
"JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM","0021-972X","1945-7197","ENDOCRINE SOC","2055 L ST NW, SUITE 600, WASHINGTON, USA, DC, 20036","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF CLINICAL EPIDEMIOLOGY","0895-4356","1878-5921","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Medical Research, General Topics"
"JOURNAL OF CLINICAL IMMUNOLOGY","0271-9142","1573-2592","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Immunology"
"JOURNAL OF CLINICAL INVESTIGATION","0021-9738","1558-8238","AMER SOC CLINICAL INVESTIGATION INC","2015 MANCHESTER RD, ANN ARBOR, USA, MI, 48104","English","Medical Research, General Topics"
"JOURNAL OF CLINICAL LABORATORY ANALYSIS","0887-8013","1098-2825","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF CLINICAL MICROBIOLOGY","0095-1137","1098-660X","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Microbiology"
"JOURNAL OF CLINICAL ONCOLOGY","0732-183X","1527-7755","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Oncogenesis & Cancer Research"
"JOURNAL OF CLINICAL PATHOLOGY","0021-9746","1472-4146","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF CLINICAL PERIODONTOLOGY","0303-6979","1600-051X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Medical Research, Organs & Systems"
"JOURNAL OF CLINICAL PHARMACOLOGY","0091-2700","1552-4604","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology & Toxicology"
"JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY","0271-0749","1533-712X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurosciences & Behavior"
"JOURNAL OF COGNITIVE NEUROSCIENCE","0898-929X","1530-8898","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","English","Neurosciences & Behavior"
"JOURNAL OF COMPARATIVE NEUROLOGY","0021-9967","1096-9861","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Neurosciences & Behavior"
"JOURNAL OF COMPARATIVE PATHOLOGY","0021-9975","1532-3129","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY","0340-7594","1432-1351","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Physiology"
"JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY","0174-1578","1432-136X","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Physiology"
"JOURNAL OF COMPARATIVE PSYCHOLOGY","0735-7036","1939-2087","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Neurosciences & Behavior"
"JOURNAL OF COMPUTATIONAL BIOLOGY","1066-5277","1557-8666","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Multidisciplinary"
"JOURNAL OF COMPUTATIONAL NEUROSCIENCE","0929-5313","1573-6873","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Neurosciences & Behavior"
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN","0920-654X","1573-4951","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Chemistry & Analysis"
"JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY","0363-8715","1532-3145","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF CONTROLLED RELEASE","0168-3659","1873-4995","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Pharmacology & Toxicology"
"JOURNAL OF DENTAL RESEARCH","0022-0345","1544-0591","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Medical Research, Organs & Systems"
"JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY","1773-2247","2588-8943","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","Multi-Language","Pharmacology & Toxicology"
"JOURNAL OF DRUG TARGETING","1061-186X","1029-2330","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Pharmacology & Toxicology"
"JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097","1720-8386","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF ENDOCRINOLOGY","0022-0795","1479-6805","BIOSCIENTIFICA LTD","STARLING HOUSE, 1600 BRISTOL PARKWAY N, BRISTOL, England, BS34 8YU","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS","1059-0501","1532-4095","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Pharmacology & Toxicology"
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY","1475-6366","1475-6374","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biochemistry & Biophysics"
"JOURNAL OF EPIDEMIOLOGY","0917-5040","0917-5040","JAPAN EPIDEMIOLOGICAL ASSOC","HONGO MT BLDG, 4 FL, 7-2-2, HONGO, BUNKYO-KU, TOKYO, Japan, 113-0033","English","Medical Research, General Topics"
"JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH","0143-005X","1470-2738","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Medical Research, General Topics"
"JOURNAL OF ETHNOPHARMACOLOGY","0378-8741","1872-7573","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Pharmacology & Toxicology"
"JOURNAL OF EUKARYOTIC MICROBIOLOGY","1066-5234","1550-7408","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology"
"JOURNAL OF EXPERIMENTAL BIOLOGY","0022-0949","1477-9145","COMPANY BIOLOGISTS LTD","BIDDER BUILDING, STATION RD, HISTON, CAMBRIDGE, ENGLAND, CB24 9LF","English","Experimental Biology"
"JOURNAL OF EXPERIMENTAL BOTANY","0022-0957","1460-2431","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Animal & Plant Sciences"
"JOURNAL OF EXPERIMENTAL MEDICINE","0022-1007","1540-9538","ROCKEFELLER UNIV PRESS","950 THIRD AVE, 2ND FLR, NEW YORK, USA, NY, 10022","English","Immunology"
"JOURNAL OF EXPERIMENTAL PSYCHOLOGY-ANIMAL LEARNING AND COGNITION","2329-8456","2329-8464","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Neurosciences & Behavior"
"JOURNAL OF EXPERIMENTAL ZOOLOGY PART A-ECOLOGICAL AND INTEGRATIVE PHYSIOLOGY","2471-5638","2471-5646","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal & Plant Sciences"
"JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION","1552-5007","1552-5015","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal & Plant Sciences"
"JOURNAL OF EXTRACELLULAR VESICLES","2001-3078","2001-3078","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Cell & Developmental Biology"
"JOURNAL OF FUNGI","2309-608X","2309-608X","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Microbiology"
"JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY","0815-9319","1440-1746","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Medical Research, Organs & Systems"
"JOURNAL OF GASTROINTESTINAL ONCOLOGY","2078-6891","2219-679X","AME PUBL CO","FLAT-RM C 16F, KINGS WING PLAZA 1, NO 3 KWAN ST, SHATIN, PEOPLES R CHINA, HONG KONG, 00000","English","Oncogenesis & Cancer Research"
"JOURNAL OF GENE MEDICINE","1099-498X","1521-2254","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Molecular Biology & Genetics"
"JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY","0022-1260","1349-8037","MICROBIOL RES FOUNDATION","JAPAN ACAD SOC CENTER BLDG 4-16 YAYOI 2-CHOME, TOKYO, JAPAN, 113-0032","Multi-Language","Microbiology"
"JOURNAL OF GENERAL PHYSIOLOGY","0022-1295","1540-7748","ROCKEFELLER UNIV PRESS","950 THIRD AVE, 2ND FLR, NEW YORK, USA, NY, 10022","English","Physiology"
"JOURNAL OF GENERAL VIROLOGY","0022-1317","1465-2099","MICROBIOLOGY SOC","CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON, ENGLAND, ERKS, WC1N 2JU","English","Microbiology"
"JOURNAL OF HEPATOCELLULAR CARCINOMA","2253-5969","2253-5969","DOVE MEDICAL PRESS LTD","PO BOX 300-008, ALBANY, NEW ZEALAND, AUCKLAND, 0752","English","Oncogenesis & Cancer Research"
"JOURNAL OF HEPATOLOGY","0168-8278","1600-0641","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Medical Research, Organs & Systems"
"JOURNAL OF HEREDITY","0022-1503","1465-7333","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Molecular Biology & Genetics"
"JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY","0022-1554","1551-5044","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF HISTOTECHNOLOGY","0147-8885","2046-0236","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF HUMAN EVOLUTION","0047-2484","1095-8606","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Experimental Biology"
"JOURNAL OF HUMAN GENETICS","1434-5161","1435-232X","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Molecular Biology & Genetics"
"JOURNAL OF HYPERTENSION","0263-6352","1473-5598","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Hematology Research"
"JOURNAL OF IMMUNOLOGICAL METHODS","0022-1759","1872-7905","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Immunology"
"JOURNAL OF IMMUNOLOGY","0022-1767","1550-6606","AMER ASSOC IMMUNOLOGISTS","9650 ROCKVILLE PIKE, BETHESDA, USA, MD, 20814","English","Immunology"
"JOURNAL OF IMMUNOTHERAPY","1524-9557","1537-4513","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Immunology"
"JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY","1367-5435","1476-5535","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Microbiology"
"JOURNAL OF INFECTION","0163-4453","1532-2742","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Immunology"
"JOURNAL OF INFECTIOUS DISEASES","0022-1899","1537-6613","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Immunology"
"JOURNAL OF INFLAMMATION RESEARCH","1178-7031","1178-7031","DOVE MEDICAL PRESS LTD","PO BOX 300-008, ALBANY, NEW ZEALAND, AUCKLAND, 0752","English","Immunology"
"JOURNAL OF INHERITED METABOLIC DISEASE","0141-8955","1573-2665","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF INNATE IMMUNITY","1662-811X","1662-8128","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Immunology"
"JOURNAL OF INORGANIC BIOCHEMISTRY","0162-0134","1873-3344","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Biochemistry & Biophysics"
"JOURNAL OF INSECT PHYSIOLOGY","0022-1910","1879-1611","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Physiology"
"JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","1079-9907","1557-7465","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Immunology"
"JOURNAL OF INTERNAL MEDICINE","0954-6820","1365-2796","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Medical Research, General Topics"
"JOURNAL OF INTERNATIONAL MEDICAL RESEARCH","0300-0605","1473-2300","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Medical Research, General Topics"
"JOURNAL OF INVESTIGATIVE DERMATOLOGY","0022-202X","1523-1747","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Medical Research, Organs & Systems"
"JOURNAL OF INVESTIGATIVE MEDICINE","1081-5589","1708-8267","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Medical Research, General Topics"
"JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS","0362-4803","1099-1344","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Chemistry & Analysis"
"JOURNAL OF LEUKOCYTE BIOLOGY","0741-5400","1938-3673","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Immunology"
"JOURNAL OF LIPID RESEARCH","0022-2275","1539-7262","AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC","11200 ROCKVILLE PIKE, SUITE 302, ROCKVILLE, United States, MD, 20852","English","Biochemistry & Biophysics"
"JOURNAL OF LIPOSOME RESEARCH","0898-2104","1532-2394","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biochemistry & Biophysics"
"JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES","1082-6076","1520-572X","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Chemistry & Analysis"
"JOURNAL OF MAGNETIC RESONANCE","1090-7807","1096-0856","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Chemistry & Analysis"
"JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA","1083-3021","1573-7039","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Medical Research, Organs & Systems"
"JOURNAL OF MASS SPECTROMETRY","1076-5174","1096-9888","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Chemistry & Analysis"
"JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE","0957-4530","1573-4838","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Multidisciplinary"
"JOURNAL OF MATHEMATICAL BIOLOGY","0303-6812","1432-1416","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Multidisciplinary"
"JOURNAL OF MEDICAL GENETICS","0022-2593","1468-6244","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Molecular Biology & Genetics"
"JOURNAL OF MEDICAL MICROBIOLOGY","0022-2615","1473-5644","MICROBIOLOGY SOC","CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON, ENGLAND, ERKS, WC1N 2JU","English","Microbiology"
"JOURNAL OF MEDICAL PRIMATOLOGY","0047-2565","1600-0684","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Animal & Plant Sciences"
"JOURNAL OF MEDICAL TOXICOLOGY","1556-9039","1937-6995","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","","Pharmacology & Toxicology"
"JOURNAL OF MEDICAL VIROLOGY","0146-6615","1096-9071","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology"
"JOURNAL OF MEDICINAL CHEMISTRY","0022-2623","1520-4804","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Chemistry & Analysis"
"JOURNAL OF MEMBRANE BIOLOGY","0022-2631","1432-1424","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Cell & Developmental Biology"
"JOURNAL OF MICROBIOLOGICAL METHODS","0167-7012","1872-8359","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Microbiology"
"JOURNAL OF MICROENCAPSULATION","0265-2048","1464-5246","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Pharmacology & Toxicology"
"JOURNAL OF MICROSCOPY","0022-2720","1365-2818","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Multidisciplinary"
"JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY","0022-2828","1095-8584","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Cardiovascular & Hematology Research"
"JOURNAL OF MOLECULAR BIOLOGY","0022-2836","1089-8638","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","Multi-Language","Molecular Biology & Genetics"
"JOURNAL OF MOLECULAR ENDOCRINOLOGY","0952-5041","1479-6813","BIOSCIENTIFICA LTD","STARLING HOUSE, 1600 BRISTOL PARKWAY N, BRISTOL, England, BS34 8YU","English","Endocrinology, Nutrition & Metabolism"
"JOURNAL OF MOLECULAR EVOLUTION","0022-2844","1432-1432","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Experimental Biology"
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","1093-3263","1873-4243","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Biochemistry & Biophysics"
"JOURNAL OF MOLECULAR HISTOLOGY","1567-2379","1567-2387","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Medical Research, Diagnosis & Treatment"
"JOURNAL OF MOLECULAR MEDICINE-JMM","0946-2716","1432-1440","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Medical Research, General Topics"
"JOURNAL OF MOLECULAR MODELING","1610-2940","0948-5023","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Chemistry & Analysis"
"JOURNAL OF MOLECULAR NEUROSCIENCE","0895-8696","1559-1166","HUMANA PRESS INC","999 RIVERVIEW DRIVE SUITE 208, TOTOWA, USA, NJ, 07512","English","Neurosciences & Behavior"
"JOURNAL OF MOLECULAR RECOGNITION","0952-3499","1099-1352","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Biophysics"
"JOURNAL OF MORPHOLOGY","0362-2525","1097-4687","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Experimental Biology"
"JOURNAL OF MUSCLE RESEARCH AND CELL MOTILITY","0142-4319","1573-2657","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Cell & Developmental Biology"
"JOURNAL OF NATURAL PRODUCTS","0163-3864","1520-6025","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Pharmacology & Toxicology"
